id;rank;review
762;5;"Es un hotel moderno pero con un toque muy clasico. Por supuesto lo más bonito es el holl central donde parten en 5 plantas todas las habitaciones con un ascensor exterior hacia ese holl y culminando en una cristalera muy bonita con forma de cúpula. Las habitaciones son amplias y muy completas. En cuanto al personal de recepción muy atento al igual que el personal de comedor. Cuenta con parking propio pero hay que pagarlo sin horario de uso, puedes sacar y meter el coche cuando quieras. Esta un poco alejado de lo que es la zona del casco antiguo pero muy bien situado en la zona comercial.
"
763;4;"Éste es un hotel cómodo en el que te sientes a gusto. El personal es agradable, las habitaciones y baños son amplios y la estancia resulta placentera. El hotel cuenta con una curiosa decoración faraónica donde se respira amplitud en todo el establecimiento. También se agradece el wifi gratuito que funciona bien, algo que muchas cadenas hoteleras no ofrecen y que le agradezco al hotel. Como puntos a mejorar sugeriría sobre todo unas almohadas más cómodas, incluso mejores colchones, aunque no por esto dejé de tener una buena estancia. El hotel está a unos 20 minutos del centro de Jaén andando, en una zona nueva próxima a las universidad pero se agradece si vas con coche. Buena relación calidad-precio.
"
764;4;"Muy confortable, hotel y habitación. Sólo que el baño es demasiado pequeño. Tuvimos una pega. Hacía frío y el aire caliente no lo era. Nos quejamos, contestaron amablemente, pero todo siguió igual. Sólo notamos la calefacción 24 horas después, cuando marchábamos. Por lo demás, el hotel está muy bien, aunque alejado del centro.
"
765;4;"Lo mejor la cama, en pocos sitios he dormido tan cómodo. Lo demás muy normal, pero destaca lo alejado del centro histórico que está, en una ciudad con muchas cuestas.
"
766;4;"el hotel es muy bonito y bien situado. el equipo humano es muy agradable, y están atentos a los clientes.
"
767;4;"Hotel cercano al centro (no al centro histórico). Muy bonita arquitectura, personal amable, precio acorde a la calidad. Posee Parking. Habitaciones limpias y confortables. Muy buen diseño de las mismas.
"
768;3;"El personal del Hotel es correcto, no obstante solicité la reparación del cierre de unos de los lavabos e hicieron caso omiso. La señal del wifi es deficiente. No sirven zumo natural en el desayuno. La habitación es confortable. Tiene cinco plantas, las puertas de las habitaciones dan al hall con dos ascensores con vistas al mismo. La ubicación del hotel no es céntrica, hay que ir a la Plaza Donante de Sangre que está a dos minutos saliendo a la izquierda y coger los buses 4 u 11 que por menos de un euro te llevan a la plaza de la Constitución, el centro y cerca de la Catedral, para bajar lo mejor es hacerlo con el 19 para ir al Hotel aunque tambien sirven el 4 y el 11, Aconsejo visitar en Jaen la Catedral y el Museo Arqueologico, y en la Provincia Ubeda, Baeza y los pueblos de Sierra Magina sin olvidar comprar aceite.
"
769;4;"El hotel esta bien, al centro andando 15minutos, habitaciones amplias, confortables, inconveniente el ruido, se oye todo, estábamos en la segunda planta y no hubo manera de dormir la siesta, había una boda y parecía que estaban con nosotros en la habitación, por lo demás todo estupendo.
"
770;4;"El hotel está muy céntrico para conocer Jerez. La decoración está muy bien y todo muy limpio, incluidas las habitaciones. Las camareras de habitación me dejaron doblada y bien puesta incluso la ropa sucia. El desayuno buffet es bueno y variado, al igual que las cenas, que fueron a la carta. El trato del personal es muy amable. Los únicos inconvenientes están en los cuartos de baño. No hay toalla para ponerla en el suelo al salir de la ducha (tienes que usar la de mano) y la zona del WC es muy estrecha.
"
771;4;"Hotel céntrico, pero alejado del ruido. Buena decoración de las zonas comunes y de la habitación. Volveríamos a repetir. Lo único que nos pareció fatal fue que a nuestra llegada la recepcionista nos dejó esperando más de 30 minutos para darnos la llave de nuestra habitación porque estaba atendiendo una llamada de una reserva (que según escuché no tenía lo que quería, ¿porqué insistes?). La recepcionista lejos de querer zanjar o aplazar la comunicación, hacía como no existiéramos y no pidió ni disculpas al finalizar. El resto de sus compañeros excelentes.
"
772;5;"un 10 para todo fuimos para descansar 2 dias y salimos totalmente relajados, nada de ruidos, cama súper. cómoda habitacion muy limpia y bien planteada, en muy buen sitio para conocer jerez, el, parking no es del hotel pero está al lado y de la comida no puedo opinar por que comiamos fuera. Conclusión relacion calidad precio buenisima
"
773;3;"El hotel está situado a poca distancia de la estación de RENFE y de la Pl del Arenal en un edificio antiguo rehabilitado. Con ello, algunas habitaciones, según el plano de incendios, parecen ser espaciosas, pero la que me dieron, nº 103, era pequeña, encajada como fuese en el espacio que tenían, mirando a un estrecho patio interior y con el pasillo distribuidor en la cara opuesta del patio, por lo que te veían los otros clientes, si tenías la cortina abierta. Dos camas individuales juntas, una sóla silla, un pequeño televisor. El baño también encajado en el espacio. La recepción fue correcta, aunque habiendo dos señoritas, mientras una atendía a otro cliente en el check-in, la otra hablaba con ella, en vez de atenderme. Al finalizar con el otro cliente, me atendió la primera. Está claro que la 2ª sobraba allí. Tanto la habitación como el baño muy limpios. Eso sí, en el baño había dos juegos de toallas, pero ninguna alfombrilla para salir de la ducha. Por lo tanto, toalla de manos al suelo. Sería que mi habitación era la última del pasillo, pero durante todo el tiempo de la ducha mañanera, el agua salío suficientemente caliente, pero nunca llegó a quemar, incluso con el mando a tope de caliente. En invierno profundo, hubiera sido insuficiente. El desayuno es tipo buffet, dento de una sala que era una antigua capilla. Espléndida. El buffet correcto, sin ser espectacular. Deberían cambiar al proveedor de zumos, MP2 ponía en la máquina, tanto el zumo de naranja como el de piña, probé ambos a ver si mejoraba, excesivamente azucarados, verdaderos jarabitos. Tanbién el café de máquina automática. Mas vale echarle bastante leche. El check-out rápido.
"
774;4;"Lo mejor del hotel es su ubicación. A menos de 10 minutos de la estación de tren (casi en línea recta) y menos aún al centro de Jerez (Plaza del Arenal, bodegas tío Pepe, catedral, calle Ancha, etc...). El edificio es antiguo pero muy bien conservado y el interior esta reformado. Las habitaciones correctas, sin grandes lujos pero no falta de nada. Una buena opción para ver Jerez y viajar a Cádiz y cercanías. Muy recomendable.
"
775;4;"Lo mejor del hotel, su ubicación, en pleno centro de Jerez, en un caseron, que aunque algunos digan que era un convento, yo pienso mas bien que era una casa señorial con su capilla en un lateral, muy bien conservado. Nos alojamos en regimen de solo alojamiento, por lo cual, no puedo opinar del desayuno y/u otro regimen alimenticio. Hemos estado ahora, en Semana Santa y por supuesto repetiré.
"
776;5;"El hotel esta a dos minutos andando del centro, y hay aparcamiento de pago en los alrededores. La habitación era suficientemente grande y con una cama de dos metros muy cómoda. Limpio. El trato con el cliente es excelente, especialmente Eva de recepción, que me ayudo con un problema en mi reserva, ya que no tuve que cambiar la fecha de entrada a última hora. El hotel es precioso. Las comidas son excelentes, y la media pensión es en el restaurante a la carta. Aspectos negativos: la insonorización, aunque es suficiente, es mejorable. También tuve problemas con el acceso wifi a internet. Pero, son dos puntos que no le pueden quitar el sobresaliente al hotel.
"
777;5;"Es un hotel muy limpio, cuidado y tranquilo con habitaciones grandes, situado en el centro de Jerez, en un antiguo convento. Pero su trato y sus instalaciónes no son nunca antiguos, sino modernos y muy recomendables. Tiene un personal muy amable y abierto. En special Jorge nos ayudaba muchas veces y nos daba consejos valiosos por ejemplo para sitios de interés y para cenar (... y habla un poco alemán :-) ).Fue muy apreciado. ¡Gracias por todo!
"
778;4;"Buen hotel para pasar unos dias en Jerez, muy centrico, te olvidas del coche... Hotel limpio y tranquilo, habitaciones amplias y luminosas. Bonito hotel y personal my amable. Un fin de semana perfecto... se repetira....
"
779;5;"Esta en el centro, ojo que es zona azul y hay que poner papelito en el coche o coger parking. A la catedral habrá unos 15 minutos de paseo. El hotel está fenomenal, pedí cama de matrimonio y era de familia numerosas (dos por dos), todo muy limpio, cuidado, agradable !!!vamos que me ha encantado!!! Debí coger una oferta porque me ha costado mas barato que otros hoteles de muy inferior categoría en los que he estado. Vamos, que totalmente recomendable. El personal también muy agradable, me indicaron un sitio para cenar, muy bien de precio y de calidad.
"
780;5;"Dormimos 3 noches y nos encanto este hotel. Personal excelente, desayuno impresionante. Habitación muy amplia. Un poco complejo el sistema de duchas tan modernos así como el aire acondicionado, que al final creyendo que no funcionaba, lo teníamos puesto en calefacción. La Sala de desayunos es preciosa y decorada con mucho gusto. Recomendable por completo
"
781;1;"Mi experencia en la estacia de este hotel no ha podido ser peor, estando hospedado en mi habitación del hotel Itaca Jerez, el sabado dia 02/06/12 a las 06:50 de la mañana entro en mi habitación otro cliente del hotel y el susto que mi mujer y yo nos pudidmos dar no pudo ser mas grande. Un hotel de estas caracteristicas no se pude permitir este tipo de fallos tan gordos y garrafales me parece tipico de una pension de mala muerte, para colmo la dirección del hotel no sabia que pudo haber pasado sin darme alguna explicación hasta el dia siguiente, un autentico desastre, el mismo dia por la noche la llave de mi habitación no habria y me comentaron que se habia desconfigurado por culpa de llevar la tarjeta cerca del movil. No recomiendo este hotel a nadie, nos ha dado el fin de semana.
"
782;4;"Hotel muy bien ubicado, a 5 minutos de las estaciones de autobús y tren, y a 5 minutos del centro. No hemos tenido que coger ningún taxi durante la estancia. No aparece en carteles de indicación en su calle y apenas tiene un pequeño cartel junto a la puerta que no ves según te acercas por la calle. El trato en la recepción excelente, conserje muy atento y colaborativo. El lugar es muy bonito y acogedor, un convento reformado. Nuestra habitación en la 2ª planta, muy tranquila. Tamaño y limpieza normales. TV con pocos canales (de TVE a la 6ª, después internacionales), sin canales TDT (la TV es plana, pero analógica). WIFI gratuito. En general bien, ya que por 55 €/noche que pagamos no se puede pedir más. No cogimos desayuno incluido, pedían 10€ adicionales por el buffet que nos pareció excesivo, preferimos desayunar en una cafetería cercana.
"
